unique_id,ds,y,y_hat_naive2
M192,1982-08-31,912.0,912.0
M192,1982-09-30,912.0,912.0
M192,1982-10-31,927.0,912.0
M192,1982-11-30,922.0,912.0
M192,1982-12-31,930.0,912.0
M192,1983-01-31,929.0,912.0
M193,2038-07-31,2186.0,2182.823113203221
M193,2038-08-31,2182.0,2184.164467115251
M193,2038-09-30,2180.0,2185.170582328931
M193,2038-10-31,2177.0,2187.4701816313454
M193,2038-11-30,2173.0,2184.7776463328746
M193,2038-12-31,2168.0,2182.3942230237108
M193,2039-01-31,2164.0,2186.619915102955
M193,2039-02-28,2154.0,2186.7400290852024
M193,2039-03-31,2152.0,2187.9594360630394
M193,2039-04-30,2151.0,2188.8463006153743
M193,2039-05-31,2152.0,2184.3950293508287
M193,2039-06-30,2158.0,2183.0
M193,2039-07-31,2158.0,2182.823113203221
M193,2039-08-31,2166.0,2184.164467115251
M193,2039-09-30,2164.0,2185.170582328931
M193,2039-10-31,2169.0,2187.4701816313454
M193,2039-11-30,2173.0,2184.7776463328746
M193,2039-12-31,2196.0,2182.3942230237108
M194,1979-02-28,862.0,815.0
M194,1979-03-31,864.0,815.0
M194,1979-04-30,893.0,815.0
M194,1979-05-31,890.0,815.0
M194,1979-06-30,866.0,815.0
M194,1979-07-31,833.0,815.0
M194,1979-08-31,785.0,815.0
M194,1979-09-30,776.0,815.0
M194,1979-10-31,767.0,815.0
M194,1979-11-30,783.0,815.0
M194,1979-12-31,812.0,815.0
M194,1980-01-31,848.0,815.0
M194,1980-02-29,896.0,815.0
M194,1980-03-31,994.0,815.0
M194,1980-04-30,979.0,815.0
M194,1980-05-31,989.0,815.0
M194,1980-06-30,1006.0,815.0
M194,1980-07-31,1065.0,815.0
M195,1979-02-28,1465.0,1341.0
M195,1979-03-31,1425.0,1341.0
M195,1979-04-30,1399.0,1341.0
M195,1979-05-31,1357.0,1341.0
M195,1979-06-30,1328.0,1341.0
M195,1979-07-31,1301.0,1341.0
M195,1979-08-31,1285.0,1341.0
M195,1979-09-30,1295.0,1341.0
M195,1979-10-31,1305.0,1341.0
M195,1979-11-30,1354.0,1341.0
M195,1979-12-31,1411.0,1341.0
M195,1980-01-31,1482.0,1341.0
M195,1980-02-29,1477.0,1341.0
M195,1980-03-31,1577.0,1341.0
M195,1980-04-30,1577.0,1341.0
M195,1980-05-31,1660.0,1341.0
M195,1980-06-30,1704.0,1341.0
M195,1980-07-31,1751.0,1341.0
M196,2038-07-31,18390.0,18483.0469724283
M196,2038-08-31,18420.0,18482.210574618526
M196,2038-09-30,18300.0,18487.33257083166
M196,2038-10-31,18280.0,18519.29808387548
M196,2038-11-30,18190.0,18513.744570094703
M196,2038-12-31,18150.0,18486.609791315845
M196,2039-01-31,18050.0,18512.32213267378
M196,2039-02-28,18020.0,18497.103403720244
M196,2039-03-31,18140.0,18478.278271767587
M196,2039-04-30,18120.0,18490.70444370851
M196,2039-05-31,18090.0,18464.70201705199
M196,2039-06-30,18110.0,18450.0
M196,2039-07-31,18080.0,18483.0469724283
M196,2039-08-31,18070.0,18482.210574618526
M196,2039-09-30,18100.0,18487.33257083166
M196,2039-10-31,18000.0,18519.29808387548
M196,2039-11-30,17910.0,18513.744570094703
M196,2039-12-31,17840.0,18486.609791315845
M197,2001-08-31,2188.0,2196.201304968958
M197,2001-09-30,2196.0,2194.0453020168784
M197,2001-10-31,2180.0,2197.2244854580144
M197,2001-11-30,2174.0,2194.286537941021
M197,2001-12-31,2162.0,2198.1114121348987
M197,2002-01-31,2154.0,2198.573990847473
M197,2002-02-28,2145.0,2196.8637356990935
M197,2002-03-31,2134.0,2195.4591514227786
M197,2002-04-30,2130.0,2196.3857028556044
M197,2002-05-31,2131.0,2191.620948894346
M197,2002-06-30,2135.0,2193.5966416714505
M197,2002-07-31,2148.0,2194.0
M197,2002-08-31,2144.0,2196.201304968958
M197,2002-09-30,2149.0,2194.0453020168784
M197,2002-10-31,2151.0,2197.2244854580144
M197,2002-11-30,2157.0,2194.286537941021
M197,2002-12-31,2177.0,2198.1114121348987
M197,2003-01-31,2183.0,2198.573990847473
M198,2027-07-31,1721.0,1716.9303431838161
M198,2027-08-31,1706.0,1715.6887202516443
M198,2027-09-30,1733.0,1726.21365373228
M198,2027-10-31,1776.0,1710.4601838312972
M198,2027-11-30,1858.0,1697.9288344334188
M198,2027-12-31,1839.0,1692.2456958704734
M198,2028-01-31,1826.0,1694.1315359197665
M198,2028-02-29,1774.0,1711.1940521612
M198,2028-03-31,1825.0,1726.1958348139392
M198,2028-04-30,1855.0,1730.9853101016035
M198,2028-05-31,1901.0,1736.1261896171686
M198,2028-06-30,1908.0,1726.0
M198,2028-07-31,1896.0,1716.9303431838161
M198,2028-08-31,1956.0,1715.6887202516443
M198,2028-09-30,1952.0,1726.21365373228
M198,2028-10-31,1944.0,1710.4601838312972
M198,2028-11-30,1957.0,1697.9288344334188
M198,2028-12-31,1946.0,1692.2456958704734
M199,2010-07-31,1753.0,1749.7741969156014
M199,2010-08-31,1737.0,1747.5052143198232
M199,2010-09-30,1768.0,1764.708305601415
M199,2010-10-31,1816.0,1739.3249630798136
M199,2010-11-30,1911.0,1721.230935804736
M199,2010-12-31,1889.0,1712.044169344918
M199,2011-01-31,1875.0,1710.116805559428
M199,2011-02-28,1815.0,1737.7682623662433
M199,2011-03-31,1873.0,1760.3551302924977
M199,2011-04-30,1906.0,1766.617260832426
M199,2011-05-31,1959.0,1773.7895750919715
M199,2011-06-30,1967.0,1759.0
M199,2011-07-31,1953.0,1749.7741969156014
M199,2011-08-31,2021.0,1747.5052143198232
M199,2011-09-30,2017.0,1764.708305601415
M199,2011-10-31,2008.0,1739.3249630798136
M199,2011-11-30,2023.0,1721.230935804736
M199,2011-12-31,2010.0,1712.044169344918
M2,2009-02-28,2090.0,2321.3505402078417
M2,2009-03-31,2180.0,2075.8771619905096
M2,2009-04-30,1760.0,2110.1691064732113
M2,2009-05-31,2290.0,2098.6277812450876
M2,2009-06-30,1500.0,2162.160303783215
M2,2009-07-31,1370.0,1976.413382617725
M2,2009-08-31,1810.0,2249.180684318935
M2,2009-09-30,1450.0,2193.4755054889924
M2,2009-10-31,1370.0,2134.4313179820156
M2,2009-11-30,1380.0,2021.052033043997
M2,2009-12-31,1710.0,2040.9478977997962
M2,2010-01-31,2140.0,2440.0
M2,2010-02-28,1870.0,2321.3505402078417
M2,2010-03-31,1670.0,2075.8771619905096
M2,2010-04-30,1800.0,2110.1691064732113
M2,2010-05-31,1800.0,2098.6277812450876
M2,2010-06-30,1790.0,2162.160303783215
M2,2010-07-31,1600.0,1976.413382617725
M20,1984-07-31,3400.0,4000.0
M20,1984-08-31,3700.0,4000.0
M20,1984-09-30,4200.0,4000.0
M20,1984-10-31,3700.0,4000.0
M20,1984-11-30,4500.0,4000.0
M20,1984-12-31,3600.0,4000.0
M20,1985-01-31,3700.0,4000.0
M20,1985-02-28,7100.0,4000.0
M20,1985-03-31,3100.0,4000.0
M20,1985-04-30,3400.0,4000.0
M20,1985-05-31,3400.0,4000.0
M20,1985-06-30,3000.0,4000.0
M20,1985-07-31,3200.0,4000.0
M20,1985-08-31,3200.0,4000.0
M20,1985-09-30,4000.0,4000.0
M20,1985-10-31,4100.0,4000.0
M20,1985-11-30,3400.0,4000.0
M20,1985-12-31,3300.0,4000.0
M200,2002-08-31,2355.0,2347.068003129317
M200,2002-09-30,2355.0,2331.2235416602584
M200,2002-10-31,2355.0,2325.6098079431868
M200,2002-11-30,2354.0,2314.790648539992
M200,2002-12-31,2353.0,2307.0659808362975
M200,2003-01-31,2355.0,2297.401630359691
M200,2003-02-28,2355.0,2294.761288640142
M200,2003-03-31,2355.0,2298.012647128245
M200,2003-04-30,2356.0,2307.276482429045
M200,2003-05-31,2356.0,2330.963272100215
M200,2003-06-30,2355.0,2346.3336742227457
M200,2003-07-31,2356.0,2354.0
M200,2003-08-31,2354.0,2347.068003129317
M200,2003-09-30,2356.0,2331.2235416602584
M200,2003-10-31,2375.0,2325.6098079431868
M200,2003-11-30,2354.0,2314.790648539992
M200,2003-12-31,2354.0,2307.0659808362975
M200,2004-01-31,2354.0,2297.401630359691
M21,1984-07-31,2470.0,2102.8066577519066
M21,1984-08-31,1980.0,1822.204586188691
M21,1984-09-30,2530.0,2422.293481154458
M21,1984-10-31,1530.0,1718.804272168842
M21,1984-11-30,1440.0,1243.8070848769278
M21,1984-12-31,1080.0,1067.6239010697425
M21,1985-01-31,1290.0,1145.0412381373103
M21,1985-02-28,1460.0,1286.5014599125027
M21,1985-03-31,1160.0,1100.898126011799
M21,1985-04-30,1310.0,1116.1937405058397
M21,1985-05-31,1390.0,1179.036638385293
M21,1985-06-30,1960.0,1760.0
M21,1985-07-31,2870.0,2102.8066577519066
M21,1985-08-31,2110.0,1822.204586188691
M21,1985-09-30,2560.0,2422.293481154458
M21,1985-10-31,1920.0,1718.804272168842
M21,1985-11-30,1410.0,1243.8070848769278
M21,1985-12-31,1120.0,1067.6239010697425
M22,1984-07-31,1640.0,2045.0589966350003
M22,1984-08-31,1350.0,1624.7251499398124
M22,1984-09-30,1600.0,1984.3778212518264
M22,1984-10-31,1450.0,1798.4937653898457
M22,1984-11-30,1110.0,1011.7268839628274
M22,1984-12-31,780.0,792.6823880816344
M22,1985-01-31,1160.0,998.5980336867807
M22,1985-02-28,1180.0,885.4957460924084
M22,1985-03-31,530.0,542.3606197266598
M22,1985-04-30,650.0,634.9106159423698
M22,1985-05-31,670.0,678.9853145397434
M22,1985-06-30,1320.0,1320.0
M22,1985-07-31,1420.0,2045.0589966350003
M22,1985-08-31,1160.0,1624.7251499398124
M22,1985-09-30,2020.0,1984.3778212518264
M22,1985-10-31,1550.0,1798.4937653898457
M22,1985-11-30,1050.0,1011.7268839628274
M22,1985-12-31,910.0,792.6823880816344
M23,1984-07-31,11000.0,12640.144141478906
M23,1984-08-31,8400.0,9762.58239257881
M23,1984-09-30,6600.0,7976.631283986097
M23,1984-10-31,6500.0,7016.563723713526
M23,1984-11-30,5500.0,4825.434973592218
M23,1984-12-31,4300.0,4138.761185296044
M23,1985-01-31,6600.0,6465.6523030479275
M23,1985-02-28,6700.0,7738.047027132768
M23,1985-03-31,4500.0,4877.498546355224
M23,1985-04-30,4400.0,5216.681957904808
M23,1985-05-31,4400.0,5045.655729099768
M23,1985-06-30,6900.0,7400.000000000001
M23,1985-07-31,12500.0,12640.144141478906
M23,1985-08-31,7300.0,9762.58239257881
M23,1985-09-30,6300.0,7976.631283986097
M23,1985-10-31,5700.0,7016.563723713526
M23,1985-11-30,4700.0,4825.434973592218
M23,1985-12-31,3700.0,4138.761185296044
M24,2026-06-30,12016.0,11966.456098735567
M24,2026-07-31,12048.0,11944.875758875498
M24,2026-08-31,12094.0,11899.585762720553
M24,2026-09-30,12107.0,11862.497886477056
M24,2026-10-31,12189.0,11828.482329739996
M24,2026-11-30,12248.0,11796.513896878003
M24,2026-12-31,12287.0,11769.901848427195
M24,2027-01-31,12335.0,12142.688141431647
M24,2027-02-28,12269.0,12102.005058760333
M24,2027-03-31,12267.0,12067.2785430865
M24,2027-04-30,12388.0,12033.422852866872
M24,2027-05-31,12450.0,11996.0
M24,2027-06-30,12507.0,11966.456098735567
M24,2027-07-31,12559.0,11944.875758875498
M24,2027-08-31,12567.0,11899.585762720553
M24,2027-09-30,12608.0,11862.497886477056
M24,2027-10-31,12664.0,11828.482329739996
M24,2027-11-30,12643.0,11796.513896878003
M25,2026-06-30,6561.8,6551.334998188895
M25,2026-07-31,6588.0,6548.994389634858
M25,2026-08-31,6620.8,6547.553457584492
M25,2026-09-30,6632.6,6545.880442217985
M25,2026-10-31,6696.3,6544.453686325876
M25,2026-11-30,6739.7,6544.64904367116
M25,2026-12-31,6771.4,6567.4655443837755
M25,2027-01-31,6746.1,6546.4208932803185
M25,2027-02-28,6699.2,6549.679887958808
M25,2027-03-31,6700.3,6551.658234644241
M25,2027-04-30,6793.7,6550.655632702186
M25,2027-05-31,6839.5,6548.300000000001
M25,2027-06-30,6882.4,6551.334998188895
M25,2027-07-31,6920.3,6548.994389634858
M25,2027-08-31,6924.3,6547.553457584492
M25,2027-09-30,6956.3,6545.880442217985
M25,2027-10-31,6997.9,6544.453686325876
M25,2027-11-30,6982.4,6544.64904367116
M26,2011-08-31,17994.58,17922.528725729695
M26,2011-09-30,18053.68,17929.833539651074
M26,2011-10-31,18162.93,17950.412120640653
M26,2011-11-30,18270.05,17985.782321176008
M26,2011-12-31,18323.84,17975.564799021682
M26,2012-01-31,18394.61,17934.012355322542
M26,2012-02-29,18489.19,17924.852699978597
M26,2012-03-31,18537.03,17921.458312061404
M26,2012-04-30,18595.92,17920.718258041234
M26,2012-05-31,18683.17,17922.25367080982
M26,2012-06-30,18734.69,17914.830706735866
M26,2012-07-31,18842.29,17915.48
M26,2012-08-31,18970.81,17922.528725729695
M26,2012-09-30,19081.92,17929.833539651074
M26,2012-10-31,19236.47,17950.412120640653
M26,2012-11-30,19363.75,17985.782321176008
M26,2012-12-31,19407.04,17975.564799021682
M26,2013-01-31,19483.53,17934.012355322542
M27,2011-08-31,3426.376,3440.2321075553314
M27,2011-09-30,3395.34,3440.613020385089
M27,2011-10-31,3401.163,3455.965051475596
M27,2011-11-30,3403.495,3469.957929419813
M27,2011-12-31,3373.162,3471.797656027791
M27,2012-01-31,3368.717,3472.825224975101
M27,2012-02-29,3392.545,3478.2893875085197
M27,2012-03-31,3341.037,3467.4644277918574
M27,2012-04-30,3262.947,3453.1715807465325
M27,2012-05-31,3252.038,3437.309238387186
M27,2012-06-30,3247.701,3426.652030625313
M27,2012-07-31,3281.02,3437.591
M27,2012-08-31,3319.068,3440.2321075553314
M27,2012-09-30,3318.217,3440.613020385089
M27,2012-10-31,3352.385,3455.965051475596
M27,2012-11-30,3383.993,3469.957929419813
M27,2012-12-31,3371.965,3471.797656027791
M27,2013-01-31,3396.286,3472.825224975101
M28,2000-06-30,2479.88,2465.3120769659167
M28,2000-07-31,2288.06,2047.263458142483
M28,2000-08-31,2303.05,2278.1111078797708
M28,2000-09-30,2303.18,2342.9535105723685
M28,2000-10-31,2384.32,2454.862170778654
M28,2000-11-30,2226.72,2341.0226026822443
M28,2000-12-31,2171.43,2132.3291596128547
M28,2001-01-31,1962.83,2159.5757536253886
M28,2001-02-28,2085.92,2243.751989171725
M28,2001-03-31,2313.22,2552.5829284038955
M28,2001-04-30,2327.68,2422.400396125062
M28,2001-05-31,2293.64,2475.89
M28,2001-06-30,2417.86,2465.3120769659167
M28,2001-07-31,2086.15,2047.263458142483
M28,2001-08-31,2322.98,2278.1111078797708
M28,2001-09-30,2318.52,2342.9535105723685
M28,2001-10-31,2261.54,2454.862170778654
M28,2001-11-30,2171.57,2341.0226026822443
M29,2000-06-30,9621.7,9314.988745664961
M29,2000-07-31,9513.6,8990.135567608766
M29,2000-08-31,9169.3,9071.994385539258
M29,2000-09-30,9424.3,8560.929253742344
M29,2000-10-31,11410.1,9836.803991646462
M29,2000-11-30,10618.0,9556.71907909337
M29,2000-12-31,10122.3,10287.546157720692
M29,2001-01-31,8212.1,8186.514489309546
M29,2001-02-28,8048.7,8906.625628130114
M29,2001-03-31,8952.3,9565.671075632095
M29,2001-04-30,8667.1,8863.68305781748
M29,2001-05-31,8518.3,8763.1
M29,2001-06-30,8822.7,9314.988745664961
M29,2001-07-31,9156.9,8990.135567608766
M29,2001-08-31,9393.9,9071.994385539258
M29,2001-09-30,9559.9,8560.929253742344
M29,2001-10-31,12698.0,9836.803991646462
M29,2001-11-30,12119.3,9556.71907909337
M3,2009-02-28,13314.0,13128.213333748823
M3,2009-03-31,13659.0,13266.095627165507
M3,2009-04-30,13839.0,13477.43339356904
M3,2009-05-31,13693.0,13378.091323022698
M3,2009-06-30,13701.0,13384.1808838204
M3,2009-07-31,13881.0,13493.300286392214
M3,2009-08-31,13862.0,13678.557290503228
M3,2009-09-30,13774.0,13635.058958713293
M3,2009-10-31,13677.0,13556.8611151257
M3,2009-11-30,13944.0,13599.000180667348
M3,2009-12-31,14023.0,13536.558257239287
M3,2010-01-31,13793.0,13256.999999999998
M3,2010-02-28,13752.0,13128.213333748823
M3,2010-03-31,13818.0,13266.095627165507
M3,2010-04-30,13901.0,13477.43339356904
M3,2010-05-31,14057.0,13378.091323022698
M3,2010-06-30,14037.0,13384.1808838204
M3,2010-07-31,14158.0,13493.300286392214
M30,2000-06-30,2588.6,2627.6420478412406
M30,2000-07-31,2616.2,2294.792218530577
M30,2000-08-31,2329.1,2377.7244688406167
M30,2000-09-30,2290.7,2510.138402205492
M30,2000-10-31,2603.5,2730.249079869527
M30,2000-11-30,2331.5,2580.5118106226328
M30,2000-12-31,2450.6,2672.952032381048
M30,2001-01-31,2243.5,2562.5398288700035
M30,2001-02-28,2363.3,2659.322366752378
M30,2001-03-31,2978.6,2965.573863675386
M30,2001-04-30,2763.8,2693.9277706958756
M30,2001-05-31,2413.0,2638.2
M30,2001-06-30,2506.6,2627.6420478412406
M30,2001-07-31,2815.5,2294.792218530577
M30,2001-08-31,2266.7,2377.7244688406167
M30,2001-09-30,2730.5,2510.138402205492
M30,2001-10-31,2674.7,2730.249079869527
M30,2001-11-30,2262.5,2580.5118106226328
M31,2000-06-30,5227.7,5827.213097672386
M31,2000-07-31,5273.8,5544.230452442124
M31,2000-08-31,5438.7,5607.1195173174465
M31,2000-09-30,4670.2,5390.500692764002
M31,2000-10-31,5212.2,5637.320146894259
M31,2000-11-30,4944.1,5462.793100123621
M31,2000-12-31,4760.3,5535.282696944536
M31,2001-01-31,4701.5,5160.866969763743
M31,2001-02-28,4976.3,5344.50620616182
M31,2001-03-31,5381.3,5962.282367489979
M31,2001-04-30,4687.1,5329.6003490443045
M31,2001-05-31,5225.6,5427.9
M31,2001-06-30,5170.6,5827.213097672386
M31,2001-07-31,5177.0,5544.230452442124
M31,2001-08-31,5471.2,5607.1195173174465
M31,2001-09-30,5584.5,5390.500692764002
M31,2001-10-31,5780.7,5637.320146894259
M31,2001-11-30,5441.3,5462.793100123621
M32,2000-06-30,3726.2,3814.323401713058
M32,2000-07-31,3679.7,3697.51705522062
M32,2000-08-31,3710.9,3716.937038454852
M32,2000-09-30,3594.0,3541.3000894937422
M32,2000-10-31,3515.0,3661.7167325336195
M32,2000-11-30,3350.3,3547.7829132392644
M32,2000-12-31,3393.2,3840.950839296397
M32,2001-01-31,3187.5,3451.3170244057083
M32,2001-02-28,3086.0,3462.0779105420315
M32,2001-03-31,3483.6,4029.337127305378
M32,2001-04-30,2961.8,3706.879684756211
M32,2001-05-31,3667.8,3701.1
M32,2001-06-30,3689.7,3814.323401713058
M32,2001-07-31,3519.3,3697.51705522062
M32,2001-08-31,3499.0,3716.937038454852
M32,2001-09-30,3653.1,3541.3000894937422
M32,2001-10-31,3834.4,3661.7167325336195
M32,2001-11-30,3414.9,3547.7829132392644
M33,2000-06-30,20448.7,19480.182592067827
M33,2000-07-31,21074.3,18696.011568692422
M33,2000-08-31,19536.7,19839.11080107995
M33,2000-09-30,19486.1,19224.767973817303
M33,2000-10-31,21163.6,20925.832223134898
M33,2000-11-30,18869.0,19718.933675328954
M33,2000-12-31,18516.8,18077.098747749016
M33,2001-01-31,18065.8,18382.467212070336
M33,2001-02-28,18226.3,18121.143473233984
M33,2001-03-31,19338.8,19902.163244969775
M33,2001-04-30,19385.1,19027.540503310058
M33,2001-05-31,19040.6,19606.6
M33,2001-06-30,19556.3,19480.182592067827
M33,2001-07-31,18303.7,18696.011568692422
M33,2001-08-31,20282.6,19839.11080107995
M33,2001-09-30,19845.8,19224.767973817303
M33,2001-10-31,20211.4,20925.832223134898
M33,2001-11-30,19592.5,19718.933675328954
M34,2000-06-30,5304.4,5240.822362602954
M34,2000-07-31,4556.8,4717.855797588211
M34,2000-08-31,4429.7,4803.96320193451
M34,2000-09-30,4699.0,4861.916996329259
M34,2000-10-31,5338.7,5179.3460017078405
M34,2000-11-30,4526.5,4862.905481077594
M34,2000-12-31,4317.4,4861.899996159269
M34,2001-01-31,3919.9,4737.957746155846
M34,2001-02-28,4187.1,5073.255079252984
M34,2001-03-31,5269.1,5952.69249463954
M34,2001-04-30,5027.7,5285.751040060323
M34,2001-05-31,4244.4,5282.6
M34,2001-06-30,5016.8,5240.822362602954
M34,2001-07-31,4554.3,4717.855797588211
M34,2001-08-31,4664.5,4803.96320193451
M34,2001-09-30,5242.1,4861.916996329259
M34,2001-10-31,4605.1,5179.3460017078405
M34,2001-11-30,4350.4,4862.905481077594
M35,2000-06-30,2734.32,2437.2153612972834
M35,2000-07-31,2470.8,2125.398702927958
M35,2000-08-31,2480.54,2294.77490457333
M35,2000-09-30,2528.35,2375.366153596393
M35,2000-10-31,2360.07,2467.026696952779
M35,2000-11-30,2290.81,2377.8315048072923
M35,2000-12-31,2359.97,2222.3638939224147
M35,2001-01-31,2216.43,2259.7883226062277
M35,2001-02-28,2181.85,2239.4635019666785
M35,2001-03-31,2324.98,2481.595012245539
M35,2001-04-30,2251.25,2386.376659237781
M35,2001-05-31,2303.22,2428.05
M35,2001-06-30,2425.36,2437.2153612972834
M35,2001-07-31,2156.88,2125.398702927958
M35,2001-08-31,2418.64,2294.77490457333
M35,2001-09-30,2366.61,2375.366153596393
M35,2001-10-31,2390.84,2467.026696952779
M35,2001-11-30,2439.55,2377.8315048072923
M36,2000-06-30,4280.8,4011.0474879663107
M36,2000-07-31,4276.9,4095.4777602054414
M36,2000-08-31,3878.6,3619.886726941672
M36,2000-09-30,3488.8,3619.2209825073355
M36,2000-10-31,4452.5,4173.3663056269415
M36,2000-11-30,4390.4,3951.6710517104602
M36,2000-12-31,3986.6,3952.2193149711593
M36,2001-01-31,3295.0,3511.850408153511
M36,2001-02-28,3867.5,3487.6586032763375
M36,2001-03-31,4320.9,4165.593361466092
M36,2001-04-30,4280.8,3983.965188936939
M36,2001-05-31,3426.2,3786.4
M36,2001-06-30,4207.6,4011.0474879663107
M36,2001-07-31,3929.8,4095.4777602054414
M36,2001-08-31,4247.9,3619.886726941672
M36,2001-09-30,3518.0,3619.2209825073355
M36,2001-10-31,4404.5,4173.3663056269415
M36,2001-11-30,3675.5,3951.6710517104602
M37,2000-06-30,10522.3,11477.095462998328
M37,2000-07-31,10973.1,11772.933871102248
M37,2000-08-31,10548.8,11623.949575362227
M37,2000-09-30,9892.0,11249.929880303205
M37,2000-10-31,10820.7,12510.445661146066
M37,2000-11-30,10663.6,11897.844739030665
M37,2000-12-31,11316.3,11725.967146315641
M37,2001-01-31,9583.3,10691.244038257919
M37,2001-02-28,10318.3,11092.36645312078
M37,2001-03-31,12093.1,12376.288669519277
M37,2001-04-30,10907.5,11629.862483627296
M37,2001-05-31,9891.3,10657.9
M37,2001-06-30,11048.4,11477.095462998328
M37,2001-07-31,11266.5,11772.933871102248
M37,2001-08-31,11444.6,11623.949575362227
M37,2001-09-30,10407.6,11249.929880303205
M37,2001-10-31,11709.7,12510.445661146066
M37,2001-11-30,11336.3,11897.844739030665
M38,2000-06-30,6218.1,6438.026428187815
M38,2000-07-31,6321.8,6728.038783413405
M38,2000-08-31,6186.5,6408.564543912124
M38,2000-09-30,5577.6,6373.178231207233
M38,2000-10-31,5791.6,6610.395328190944
M38,2000-11-30,5694.5,6448.978898857333
M38,2000-12-31,5385.5,6072.043841366923
M38,2001-01-31,5911.9,6234.8030308202915
M38,2001-02-28,5539.4,5537.339996395254
M38,2001-03-31,6438.8,6153.183370396698
M38,2001-04-30,6245.3,6206.711714109271
M38,2001-05-31,6196.9,6406.5
M38,2001-06-30,6205.4,6438.026428187815
M38,2001-07-31,5902.3,6728.038783413405
M38,2001-08-31,6019.4,6408.564543912124
M38,2001-09-30,5084.4,6373.178231207233
M38,2001-10-31,5108.1,6610.395328190944
M38,2001-11-30,5813.3,6448.978898857333
M39,2000-06-30,2692.06,2423.705010282851
M39,2000-07-31,2478.42,2282.102613533204
M39,2000-08-31,2469.57,2397.5852351205936
M39,2000-09-30,2533.03,2375.0344326990325
M39,2000-10-31,2767.2,2544.749896296698
M39,2000-11-30,2405.02,2412.188971078905
M39,2000-12-31,2315.4,2184.0004354746466
M39,2001-01-31,2240.07,2190.579923566966
M39,2001-02-28,2319.18,2248.9123718404876
M39,2001-03-31,2474.41,2476.9849421296185
M39,2001-04-30,2509.84,2342.876905889302
M39,2001-05-31,2484.25,2448.29
M39,2001-06-30,2490.66,2423.705010282851
M39,2001-07-31,2302.59,2282.102613533204
M39,2001-08-31,2555.72,2397.5852351205936
M39,2001-09-30,2508.91,2375.0344326990325
M39,2001-10-31,2640.54,2544.749896296698
M39,2001-11-30,2538.55,2412.188971078905
M4,1976-11-30,6505.0,6572.0
M4,1976-12-31,6559.0,6572.0
M4,1977-01-31,6526.0,6572.0
M4,1977-02-28,6499.0,6572.0
M4,1977-03-31,6495.0,6572.0
M4,1977-04-30,6450.0,6572.0
M4,1977-05-31,6458.0,6572.0
M4,1977-06-30,6434.0,6572.0
M4,1977-07-31,6445.0,6572.0
M4,1977-08-31,6382.0,6572.0
M4,1977-09-30,6390.0,6572.0
M4,1977-10-31,6390.0,6572.0
M4,1977-11-30,6353.0,6572.0
M4,1977-12-31,6337.0,6572.0
M4,1978-01-31,6280.0,6572.0
M4,1978-02-28,6284.0,6572.0
M4,1978-03-31,6397.0,6572.0
M4,1978-04-30,6433.0,6572.0
M40,2000-06-30,5512.3,5056.442829635192
M40,2000-07-31,4662.1,5144.099076915249
M40,2000-08-31,4553.0,4865.698951648075
M40,2000-09-30,5847.0,4885.910800461916
M40,2000-10-31,4801.4,5416.407815334643
M40,2000-11-30,4398.5,5143.341959653243
M40,2000-12-31,4118.2,5059.998329632018
M40,2001-01-31,3649.1,4478.835796083442
M40,2001-02-28,4461.7,4654.81674152768
M40,2001-03-31,4861.0,5225.053232315759
M40,2001-04-30,4426.4,5020.1977254429285
M40,2001-05-31,4520.0,5220.4
M40,2001-06-30,4943.5,5056.442829635192
M40,2001-07-31,4155.2,5144.099076915249
M40,2001-08-31,4445.7,4865.698951648075
M40,2001-09-30,4337.4,4885.910800461916
M40,2001-10-31,5109.0,5416.407815334643
M40,2001-11-30,4644.9,5143.341959653243
M41,1983-06-30,6997.0,6658.826916581534
M41,1983-07-31,7379.0,6987.311916791127
M41,1983-08-31,7145.0,7112.388918151869
M41,1983-09-30,6136.0,6277.0152663365725
M41,1983-10-31,5413.0,5686.4566415864965
M41,1983-11-30,5197.0,5276.4507009843
M41,1983-12-31,4875.0,4825.145667550901
M41,1984-01-31,4519.0,4564.946369427509
M41,1984-02-29,4794.0,4493.818327239068
M41,1984-03-31,5128.0,4831.663186993608
M41,1984-04-30,5461.0,5196.468006743346
M41,1984-05-31,5582.0,5609.0
M41,1984-06-30,7181.0,6658.826916581534
M41,1984-07-31,7177.0,6987.311916791127
M41,1984-08-31,7280.0,7112.388918151869
M41,1984-09-30,6273.0,6277.0152663365725
M41,1984-10-31,5875.0,5686.4566415864965
M41,1984-11-30,5532.0,5276.4507009843
M42,1983-06-30,7087.3,6869.917544876107
M42,1983-07-31,6967.6,6825.791813234971
M42,1983-08-31,6746.9,6753.0019184160265
M42,1983-09-30,6691.4,6692.202143886556
M42,1983-10-31,6462.1,6660.5900191208075
M42,1983-11-30,6744.8,6621.114945326265
M42,1983-12-31,6907.5,6647.915888931521
M42,1984-01-31,6798.8,6612.235150335453
M42,1984-02-29,7133.5,6594.305170681034
M42,1984-03-31,7205.6,6659.667055096405
M42,1984-04-30,7084.7,6682.207596735137
M42,1984-05-31,6698.4,6729.0
M42,1984-06-30,7187.9,6869.917544876107
M42,1984-07-31,6743.5,6825.791813234971
M42,1984-08-31,6923.4,6753.0019184160265
M42,1984-09-30,6856.0,6692.202143886556
M42,1984-10-31,7012.6,6660.5900191208075
